Fecha;Unidad;COD_CCAA;CCAA;Cod_Provincia;Provincia;TOTAL_CAMAS;OCUPADAS_COVID19;OCUPADAS_NO_COVID19
01/02/2021;Hospitalización convencional;1;ANDALUCÍA;14;Córdoba;1561;364;790
01/02/2021;Hospitalización convencional;1;ANDALUCÍA;23;Jaén;1178;324;519
01/02/2021;Hospitalización convencional;3;ASTURIAS;33;Asturias;3165;578;1789
01/02/2021;Hospitalización convencional;10;COMUNIDAD VALENCIANA;3;Alicante/Alacant;4415;1749;1466
01/02/2021;Hospitalización convencional;15;NAVARRA;31;Navarra;1812;145;1091
01/02/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;42;Soria;18;12;3
01/02/2021;U. Críticas CON respirador;8;CASTILLA LA MANCHA;13;Ciudad Real;132;69;10
01/02/2021;U. Críticas CON respirador;16;PAÍS VASCO;1;Araba/Álava;75;27;18
01/02/2021;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;83;63;6
01/02/2021;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;45;Toledo;14;2;5
01/02/2021;U. Críticas SIN respirador;13;MADRID;28;Madrid;138;0;21
02/02/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;5;Ávila;18;6;4
02/02/2021;U. Críticas CON respirador;12;GALICIA;32;Ourense;51;11;14
02/02/2021;U. Críticas CON respirador;19;MELILLA;52;Melilla;15;12;2
02/02/2021;U. Críticas SIN respirador;1;ANDALUCÍA;11;Cádiz;36;1;2
02/02/2021;U. Críticas SIN respirador;1;ANDALUCÍA;18;Granada;19;0;10
02/02/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;40;Segovia;4;0;0
03/02/2021;Hospitalización convencional;6;CANTABRIA;39;Cantabria;1488;149;798
03/02/2021;Hospitalización convencional;8;CASTILLA LA MANCHA;13;Ciudad Real;1484;332;622
03/02/2021;U. Críticas CON respirador;8;CASTILLA LA MANCHA;16;Cuenca;30;10;3
03/02/2021;U. Críticas CON respirador;16;PAÍS VASCO;1;Araba/Álava;75;26;12
03/02/2021;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;83;64;5
03/02/2021;U. Críticas SIN respirador;2;ARAGÓN;50;Zaragoza;19;0;10
03/02/2021;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;2;0;0
04/02/2021;Hospitalización convencional;12;GALICIA;32;Ourense;1065;158;621
04/02/2021;Hospitalización convencional;12;GALICIA;36;Pontevedra;2311;252;1327
04/02/2021;U. Críticas CON respirador;11;EXTREMADURA;6;Badajoz;128;59;28
04/02/2021;U. Críticas SIN respirador;1;ANDALUCÍA;11;Cádiz;31;1;3
04/02/2021;U. Críticas SIN respirador;1;ANDALUCÍA;18;Granada;19;0;10
04/02/2021;U. Críticas SIN respirador;1;ANDALUCÍA;41;Sevilla;82;2;38
04/02/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;40;Segovia;4;1;1
05/02/2021;Hospitalización convencional;14;MURCIA;30;Murcia;3664;638;1600
05/02/2021;Hospitalización convencional;16;PAÍS VASCO;1;Araba/Álava;619;97;393
05/02/2021;U. Críticas CON respirador;1;ANDALUCÍA;18;Granada;238;118;25
06/02/2021;Hospitalización convencional;1;ANDALUCÍA;4;Almería;1305;321;492
06/02/2021;Hospitalización convencional;8;CASTILLA LA MANCHA;2;Albacete;1037;177;458
06/02/2021;Hospitalización convencional;12;GALICIA;36;Pontevedra;2310;243;1142
06/02/2021;U. Críticas CON respirador;5;ISLAS CANARIAS;35;Palmas, Las;223;68;68
06/02/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;37;Salamanca;80;42;28
06/02/2021;U. Críticas SIN respirador;1;ANDALUCÍA;41;Sevilla;78;4;26
06/02/2021;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;3;Alicante/Alacant;66;32;14
06/02/2021;U. Críticas SIN respirador;12;GALICIA;36;Pontevedra;59;0;2
07/02/2021;Hospitalización convencional;8;CASTILLA LA MANCHA;19;Guadalajara;353;108;157
07/02/2021;U. Críticas CON respirador;1;ANDALUCÍA;18;Granada;238;122;34
07/02/2021;U. Críticas CON respirador;1;ANDALUCÍA;23;Jaén;88;42;15
07/02/2021;U. Críticas CON respirador;1;ANDALUCÍA;41;Sevilla;310;113;63
07/02/2021;U. Críticas CON respirador;8;CASTILLA LA MANCHA;45;Toledo;153;93;22
07/02/2021;U. Críticas CON respirador;9;CATALUÑA;8;Barcelona;963;503;280
07/02/2021;U. Críticas CON respirador;13;MADRID;28;Madrid;1279;739;342
07/02/2021;U. Críticas SIN respirador;2;ARAGÓN;50;Zaragoza;19;1;10
07/02/2021;U. Críticas SIN respirador;6;CANTABRIA;39;Cantabria;22;0;1
07/02/2021;U. Críticas SIN respirador;12;GALICIA;27;Lugo;7;0;0
08/02/2021;Hospitalización convencional;1;ANDALUCÍA;4;Almería;1305;333;504
08/02/2021;Hospitalización convencional;2;ARAGÓN;44;Teruel;404;124;141
08/02/2021;Hospitalización convencional;4;ISLAS BALEARES;7;Balears, Illes;3031;288;1800
08/02/2021;Hospitalización convencional;10;COMUNIDAD VALENCIANA;46;Valencia/València;5376;1367;2362
08/02/2021;Hospitalización convencional;12;GALICIA;32;Ourense;1066;166;605
08/02/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;37;Salamanca;80;39;22
08/02/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;40;Segovia;25;14;7
08/02/2021;U. Críticas SIN respirador;1;ANDALUCÍA;14;Córdoba;62;4;4
08/02/2021;U. Críticas SIN respirador;1;ANDALUCÍA;21;Huelva;30;0;5
08/02/2021;U. Críticas SIN respirador;2;ARAGÓN;44;Teruel;0;0;0
08/02/2021;U. Críticas SIN respirador;12;GALICIA;36;Pontevedra;59;0;2
09/02/2021;Hospitalización convencional;19;MELILLA;52;Melilla;165;27;61
09/02/2021;U. Críticas CON respirador;1;ANDALUCÍA;29;Málaga;282;121;49
09/02/2021;U. Críticas CON respirador;8;CASTILLA LA MANCHA;45;Toledo;153;90;14
09/02/2021;U. Críticas SIN respirador;6;CANTABRIA;39;Cantabria;22;0;5
10/02/2021;Hospitalización convencional;1;ANDALUCÍA;11;Cádiz;2569;567;1191
10/02/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;37;Salamanca;809;247;434
10/02/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;42;Soria;306;89;123
10/02/2021;Hospitalización convencional;10;COMUNIDAD VALENCIANA;46;Valencia/València;5333;1126;2528
10/02/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;40;Segovia;27;16;8
10/02/2021;U. Críticas SIN respirador;2;ARAGÓN;44;Teruel;0;0;0
10/02/2021;U. Críticas SIN respirador;5;ISLAS CANARIAS;38;Santa Cruz de Tenerife;17;0;10
10/02/2021;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;6
11/02/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;24;León;1431;319;641
11/02/2021;Hospitalización convencional;9;CATALUÑA;17;Girona;2157;239;1384
11/02/2021;Hospitalización convencional;9;CATALUÑA;43;Tarragona;2643;245;1652
11/02/2021;Hospitalización convencional;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;1457;221;588
11/02/2021;U. Críticas CON respirador;1;ANDALUCÍA;21;Huelva;53;25;13
11/02/2021;U. Críticas CON respirador;1;ANDALUCÍA;23;Jaén;88;45;18
11/02/2021;U. Críticas SIN respirador;16;PAÍS VASCO;20;Gipuzkoa;0;0;0
12/02/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;37;Salamanca;846;206;450
12/02/2021;U. Críticas SIN respirador;5;ISLAS CANARIAS;38;Santa Cruz de Tenerife;17;0;10
13/02/2021;Hospitalización convencional;9;CATALUÑA;17;Girona;2138;227;1350
13/02/2021;Hospitalización convencional;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;1453;209;549
13/02/2021;U. Críticas CON respirador;5;ISLAS CANARIAS;38;Santa Cruz de Tenerife;177;19;65
13/02/2021;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;2;Albacete;41;14;17
14/02/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;9;Burgos;1083;105;495
14/02/2021;Hospitalización convencional;10;COMUNIDAD VALENCIANA;3;Alicante/Alacant;4311;774;1728
14/02/2021;U. Críticas CON respirador;1;ANDALUCÍA;4;Almería;170;75;1
14/02/2021;U. Críticas CON respirador;1;ANDALUCÍA;14;Córdoba;118;69;14
14/02/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;34;Palencia;0;0;0
14/02/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;47;Valladolid;10;0;2
14/02/2021;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;19;Guadalajara;10;5;0
14/02/2021;U. Críticas SIN respirador;14;MURCIA;30;Murcia;187;20;22
14/02/2021;U. Críticas SIN respirador;17;LA RIOJA;26;Rioja, La;4;0;0
15/02/2021;Hospitalización convencional;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;1432;198;619
15/02/2021;Hospitalización convencional;12;GALICIA;27;Lugo;1124;41;561
15/02/2021;U. Críticas CON respirador;6;CANTABRIA;39;Cantabria;108;29;34
15/02/2021;U. Críticas CON respirador;8;CASTILLA LA MANCHA;19;Guadalajara;38;24;4
15/02/2021;U. Críticas CON respirador;12;GALICIA;15;Coruña, A;292;134;54
15/02/2021;U. Críticas CON respirador;16;PAÍS VASCO;48;Bizkaia;244;76;91
15/02/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;24;León;0;0;0
15/02/2021;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;67;1;10
15/02/2021;U. Críticas SIN respirador;12;GALICIA;32;Ourense;33;2;5
15/02/2021;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0
16/02/2021;Hospitalización convencional;1;ANDALUCÍA;21;Huelva;881;119;436
16/02/2021;Hospitalización convencional;1;ANDALUCÍA;23;Jaén;1178;193;591
16/02/2021;Hospitalización convencional;1;ANDALUCÍA;41;Sevilla;3527;355;2167
16/02/2021;U. Críticas CON respirador;1;ANDALUCÍA;14;Córdoba;118;63;15
16/02/2021;U. Críticas CON respirador;3;ASTURIAS;33;Asturias;283;130;38
16/02/2021;U. Críticas CON respirador;4;ISLAS BALEARES;7;Balears, Illes;248;78;76
16/02/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;49;Zamora;19;11;4
16/02/2021;U. Críticas CON respirador;8;CASTILLA LA MANCHA;13;Ciudad Real;126;52;23
16/02/2021;U. Críticas CON respirador;12;GALICIA;36;Pontevedra;176;40;56
16/02/2021;U. Críticas CON respirador;18;CEUTA;51;Ceuta;17;6;1
17/02/2021;U. Críticas CON respirador;11;EXTREMADURA;10;Cáceres;54;13;12
17/02/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;24;León;0;0;0
17/02/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;37;Salamanca;5;0;0
18/02/2021;Hospitalización convencional;1;ANDALUCÍA;14;Córdoba;1557;167;870
18/02/2021;Hospitalización convencional;1;ANDALUCÍA;21;Huelva;881;94;423
18/02/2021;Hospitalización convencional;15;NAVARRA;31;Navarra;1811;89;1157
18/02/2021;U. Críticas CON respirador;3;ASTURIAS;33;Asturias;283;127;37
18/02/2021;U. Críticas CON respirador;4;ISLAS BALEARES;7;Balears, Illes;248;73;80
18/02/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;42;Soria;25;16;3
18/02/2021;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;83;33;7
18/02/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;5;Ávila;0;0;0
19/02/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;37;Salamanca;5;0;0
19/02/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;40;Segovia;4;0;0
19/02/2021;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;63;1;16
20/02/2021;Hospitalización convencional;6;CANTABRIA;39;Cantabria;1452;99;821
20/02/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;47;Valladolid;1303;173;628
20/02/2021;Hospitalización convencional;12;GALICIA;15;Coruña, A;3226;254;1740
20/02/2021;U. Críticas CON respirador;1;ANDALUCÍA;11;Cádiz;208;95;28
20/02/2021;U. Críticas SIN respirador;2;ARAGÓN;50;Zaragoza;19;1;13
20/02/2021;U. Críticas SIN respirador;9;CATALUÑA;25;Lleida;29;10;5
20/02/2021;U. Críticas SIN respirador;12;GALICIA;27;Lugo;7;0;0
21/02/2021;Hospitalización convencional;2;ARAGÓN;44;Teruel;404;59;166
21/02/2021;Hospitalización convencional;12;GALICIA;36;Pontevedra;2306;143;1270
21/02/2021;U. Críticas CON respirador;5;ISLAS CANARIAS;35;Palmas, Las;233;62;67
21/02/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;24;León;108;42;20
21/02/2021;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;107;29;16
21/02/2021;U. Críticas SIN respirador;1;ANDALUCÍA;18;Granada;19;0;9
21/02/2021;U. Críticas SIN respirador;1;ANDALUCÍA;41;Sevilla;78;0;30
21/02/2021;U. Críticas SIN respirador;2;ARAGÓN;22;Huesca;0;0;0
21/02/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;9;Burgos;21;5;2
21/02/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;40;Segovia;4;0;0
22/02/2021;Hospitalización convencional;16;PAÍS VASCO;1;Araba/Álava;627;55;409
22/02/2021;U. Críticas CON respirador;1;ANDALUCÍA;11;Cádiz;208;76;33
23/02/2021;Hospitalización convencional;2;ARAGÓN;44;Teruel;404;43;188
23/02/2021;Hospitalización convencional;5;ISLAS CANARIAS;35;Palmas, Las;2467;95;1792
23/02/2021;Hospitalización convencional;12;GALICIA;32;Ourense;1034;52;690
23/02/2021;Hospitalización convencional;12;GALICIA;36;Pontevedra;2306;121;1445
23/02/2021;Hospitalización convencional;18;CEUTA;51;Ceuta;185;22;64
23/02/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;24;León;108;38;27
23/02/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;37;Salamanca;80;24;25
23/02/2021;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;502;147;168
23/02/2021;U. Críticas SIN respirador;1;ANDALUCÍA;23;Jaén;67;8;9
24/02/2021;Hospitalización convencional;8;CASTILLA LA MANCHA;19;Guadalajara;353;59;163
24/02/2021;Hospitalización convencional;14;MURCIA;30;Murcia;3644;168;2188
24/02/2021;Hospitalización convencional;19;MELILLA;52;Melilla;165;16;64
24/02/2021;U. Críticas CON respirador;1;ANDALUCÍA;23;Jaén;88;24;22
24/02/2021;U. Críticas CON respirador;9;CATALUÑA;25;Lleida;39;19;9
24/02/2021;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;3;Alicante/Alacant;379;154;88
24/02/2021;U. Críticas CON respirador;13;MADRID;28;Madrid;1240;602;430
24/02/2021;U. Críticas SIN respirador;16;PAÍS VASCO;48;Bizkaia;10;0;7
25/02/2021;Hospitalización convencional;5;ISLAS CANARIAS;35;Palmas, Las;2468;87;1783
25/02/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;42;Soria;306;71;137
25/02/2021;Hospitalización convencional;10;COMUNIDAD VALENCIANA;46;Valencia/València;5139;394;3033
25/02/2021;U. Críticas CON respirador;2;ARAGÓN;50;Zaragoza;180;64;67
25/02/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;40;Segovia;27;13;3
25/02/2021;U. Críticas SIN respirador;1;ANDALUCÍA;21;Huelva;30;0;5
25/02/2021;U. Críticas SIN respirador;12;GALICIA;36;Pontevedra;59;0;2
26/02/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;34;Palencia;441;50;203
26/02/2021;Hospitalización convencional;9;CATALUÑA;17;Girona;2159;160;1410
26/02/2021;U. Críticas CON respirador;1;ANDALUCÍA;29;Málaga;284;57;67
26/02/2021;U. Críticas CON respirador;9;CATALUÑA;17;Girona;78;42;23
26/02/2021;U. Críticas SIN respirador;16;PAÍS VASCO;20;Gipuzkoa;0;0;0
26/02/2021;U. Críticas SIN respirador;16;PAÍS VASCO;48;Bizkaia;10;0;9
27/02/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;37;Salamanca;744;76;440
27/02/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;42;Soria;301;63;131
27/02/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;42;Soria;0;0;0
27/02/2021;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;0
28/02/2021;Hospitalización convencional;9;CATALUÑA;25;Lleida;946;99;586
28/02/2021;Hospitalización convencional;9;CATALUÑA;43;Tarragona;2650;118;1775
01/03/2021;Hospitalización convencional;1;ANDALUCÍA;11;Cádiz;2580;193;1437
01/03/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;9;Burgos;1079;47;553
01/03/2021;U. Críticas CON respirador;16;PAÍS VASCO;20;Gipuzkoa;119;34;52
01/03/2021;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;19;Guadalajara;10;1;0
01/03/2021;U. Críticas SIN respirador;17;LA RIOJA;26;Rioja, La;4;0;0
02/03/2021;Hospitalización convencional;2;ARAGÓN;50;Zaragoza;2980;195;1916
02/03/2021;Hospitalización convencional;9;CATALUÑA;17;Girona;2168;168;1457
02/03/2021;Hospitalización convencional;9;CATALUÑA;25;Lleida;940;90;581
02/03/2021;U. Críticas CON respirador;6;CANTABRIA;39;Cantabria;108;22;43
02/03/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;47;Valladolid;153;64;47
02/03/2021;U. Críticas SIN respirador;1;ANDALUCÍA;4;Almería;55;0;15
02/03/2021;U. Críticas SIN respirador;11;EXTREMADURA;6;Badajoz;18;0;0
02/03/2021;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0
03/03/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;9;Burgos;1070;44;571
03/03/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;40;Segovia;325;19;199
03/03/2021;U. Críticas CON respirador;8;CASTILLA LA MANCHA;2;Albacete;44;9;6
03/03/2021;U. Críticas CON respirador;15;NAVARRA;31;Navarra;119;16;48
03/03/2021;U. Críticas SIN respirador;16;PAÍS VASCO;1;Araba/Álava;8;0;3
04/03/2021;U. Críticas CON respirador;5;ISLAS CANARIAS;38;Santa Cruz de Tenerife;177;31;63
04/03/2021;U. Críticas CON respirador;6;CANTABRIA;39;Cantabria;98;25;40
04/03/2021;U. Críticas CON respirador;12;GALICIA;15;Coruña, A;282;51;72
04/03/2021;U. Críticas CON respirador;14;MURCIA;30;Murcia;303;59;78
04/03/2021;U. Críticas SIN respirador;5;ISLAS CANARIAS;35;Palmas, Las;48;0;20
04/03/2021;U. Críticas SIN respirador;9;CATALUÑA;43;Tarragona;7;1;6
05/03/2021;Hospitalización convencional;1;ANDALUCÍA;14;Córdoba;1557;89;853
05/03/2021;Hospitalización convencional;1;ANDALUCÍA;21;Huelva;881;46;460
05/03/2021;Hospitalización convencional;1;ANDALUCÍA;41;Sevilla;3496;170;2296
05/03/2021;U. Críticas CON respirador;1;ANDALUCÍA;14;Córdoba;111;30;24
05/03/2021;U. Críticas CON respirador;18;CEUTA;51;Ceuta;17;7;3
05/03/2021;U. Críticas SIN respirador;13;MADRID;28;Madrid;131;0;19
05/03/2021;U. Críticas SIN respirador;19;MELILLA;52;Melilla;2;0;0
06/03/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;24;León;0;0;0
06/03/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;37;Salamanca;5;0;0
07/03/2021;Hospitalización convencional;1;ANDALUCÍA;23;Jaén;1178;104;621
07/03/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;42;Soria;25;15;3
07/03/2021;U. Críticas CON respirador;16;PAÍS VASCO;1;Araba/Álava;72;18;15
07/03/2021;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;49;20;3
07/03/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;5;Ávila;0;0;0
07/03/2021;U. Críticas SIN respirador;9;CATALUÑA;8;Barcelona;258;62;116
07/03/2021;U. Críticas SIN respirador;9;CATALUÑA;17;Girona;0;0;0
08/03/2021;Hospitalización convencional;11;EXTREMADURA;10;Cáceres;1010;11;563
08/03/2021;U. Críticas CON respirador;5;ISLAS CANARIAS;35;Palmas, Las;228;50;74
08/03/2021;U. Críticas CON respirador;9;CATALUÑA;43;Tarragona;108;25;49
08/03/2021;U. Críticas CON respirador;11;EXTREMADURA;10;Cáceres;59;4;16
08/03/2021;U. Críticas SIN respirador;1;ANDALUCÍA;11;Cádiz;44;0;7
08/03/2021;U. Críticas SIN respirador;1;ANDALUCÍA;18;Granada;19;0;10
09/03/2021;Hospitalización convencional;3;ASTURIAS;33;Asturias;3172;234;1951
09/03/2021;Hospitalización convencional;6;CANTABRIA;39;Cantabria;1452;59;934
09/03/2021;Hospitalización convencional;12;GALICIA;15;Coruña, A;3234;137;2172
09/03/2021;Hospitalización convencional;15;NAVARRA;31;Navarra;1811;54;1200
09/03/2021;Hospitalización convencional;16;PAÍS VASCO;1;Araba/Álava;639;61;483
09/03/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;42;Soria;25;14;4
09/03/2021;U. Críticas SIN respirador;2;ARAGÓN;50;Zaragoza;19;0;10
09/03/2021;U. Críticas SIN respirador;9;CATALUÑA;25;Lleida;51;13;6
10/03/2021;Hospitalización convencional;1;ANDALUCÍA;4;Almería;1305;83;691
10/03/2021;Hospitalización convencional;16;PAÍS VASCO;20;Gipuzkoa;1500;80;1042
10/03/2021;U. Críticas CON respirador;5;ISLAS CANARIAS;35;Palmas, Las;228;49;80
10/03/2021;U. Críticas CON respirador;7;CASTILLA Y LEÓN;24;León;100;24;28
10/03/2021;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;461;78;182
10/03/2021;U. Críticas CON respirador;11;EXTREMADURA;6;Badajoz;118;9;49
10/03/2021;U. Críticas SIN respirador;1;ANDALUCÍA;29;Málaga;118;1;13
10/03/2021;U. Críticas SIN respirador;1;ANDALUCÍA;41;Sevilla;74;3;34
10/03/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;9;Burgos;21;9;1
10/03/2021;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;3;Alicante/Alacant;50;4;26
11/03/2021;Hospitalización convencional;5;ISLAS CANARIAS;38;Santa Cruz de Tenerife;2513;109;1850
11/03/2021;Hospitalización convencional;6;CANTABRIA;39;Cantabria;1452;61;899
11/03/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;34;Palencia;434;19;243
11/03/2021;Hospitalización convencional;8;CASTILLA LA MANCHA;13;Ciudad Real;1312;21;869
11/03/2021;Hospitalización convencional;12;GALICIA;15;Coruña, A;3240;117;2212
11/03/2021;U. Críticas CON respirador;1;ANDALUCÍA;11;Cádiz;210;42;40
11/03/2021;U. Críticas CON respirador;1;ANDALUCÍA;29;Málaga;265;33;79
11/03/2021;U. Críticas CON respirador;1;ANDALUCÍA;41;Sevilla;304;54;92
11/03/2021;U. Críticas CON respirador;8;CASTILLA LA MANCHA;16;Cuenca;30;2;7
11/03/2021;U. Críticas CON respirador;13;MADRID;28;Madrid;1148;466;462
11/03/2021;U. Críticas SIN respirador;2;ARAGÓN;50;Zaragoza;19;0;9
11/03/2021;U. Críticas SIN respirador;12;GALICIA;27;Lugo;7;0;0
12/03/2021;Hospitalización convencional;4;ISLAS BALEARES;7;Balears, Illes;3007;61;1926
12/03/2021;Hospitalización convencional;5;ISLAS CANARIAS;35;Palmas, Las;2434;90;1669
12/03/2021;Hospitalización convencional;12;GALICIA;32;Ourense;961;18;672
12/03/2021;U. Críticas SIN respirador;1;ANDALUCÍA;29;Málaga;118;3;9
12/03/2021;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;9;Burgos;21;7;0
12/03/2021;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;3;Alicante/Alacant;51;5;24
12/03/2021;U. Críticas SIN respirador;12;GALICIA;36;Pontevedra;59;0;2
13/03/2021;Hospitalización convencional;7;CASTILLA Y LEÓN;5;Ávila;395;18;217
13/03/2021;Hospitalización convencional;8;CASTILLA LA MANCHA;16;Cuenca;372;1;141
13/03/2021;Hospitalización convencional;14;MURCIA;30;Murcia;3644;91;2156
13/03/2021;U. Críticas CON respirador;1;ANDALUCÍA;18;Granada;238;63;57
13/03/2021;U. Críticas CON respirador;1;ANDALUCÍA;29;Málaga;265;32;70
