CCN;CODCNH;Nombre Centro;Tipo Vía;Nombre Vía;Número Vía;Teléfono Principal;Cód. Municipio;Municipio;Cód. Provincia;Provincia;Cód. CCAA;CCAA;Código Postal;CAMAS;Cód. Clase de Centro;Clase de Centro;Cód. Dep. Funcional;Dependencia Funcional;Forma parte Complejo;CODIDCOM;Nombre del Complejo;ALTA;Email
0141000546;410055;HOSPITAL SAN  LAZARO;Avenida;Doctor Fedriani;S/N;955017800;410917;Sevilla;41;Sevilla;01;Andalucía;41009;76;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;410299;Hospital Universitario Virgen Macarena;N;
0141000547;410016;Hospital Universitario Virgen Del Rocio;Avenida;Manuel Siurot;S/N;955013466;410917;Sevilla;41;Sevilla;01;Andalucía;41013;655;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;410286;Hospital Universitario Virgen Del Rocio;N;
0141000549;410093;HOSPITAL DUQUES DEL INFANTADO;Calle;Sor Gregoria De Santa Teresa;S/N;955016300;410917;Sevilla;41;Sevilla;01;Andalucía;41012;43;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;410286;Hospital Universitario Virgen Del Rocio;N;
0141000550;410443;HOSPITAL DE REHABILITACION Y TRAUMATOLOGIA DEL H.U.  VIRGEN DEL ROCIO;Avenida;Manuel Siurot;S/N;000000000;410917;Sevilla;41;Sevilla;01;Andalucía;41013;295;C12;Hospitales especializados;2;Servicios o Institutos de Salud de las comunidades autónomas;S;410286;Hospital Universitario Virgen Del Rocio;N;
0141000551;410465;HOSPITAL INFANTIL;Avenida;Manuel Siurot;S/N;000000000;410917;Sevilla;41;Sevilla;01;Andalucía;41013;136;C12;Hospitales especializados;2;Servicios o Institutos de Salud de las comunidades autónomas;S;410286;Hospital Universitario Virgen Del Rocio;N;
0141006842;410476;HOSPITAL DE LA MUJER;Avenida;Manuel Siurot;S/N;955012720;410917;Sevilla;41;Sevilla;01;Andalucía;41013;221;C12;Hospitales especializados;2;Servicios o Institutos de Salud de las comunidades autónomas;S;410286;Hospital Universitario Virgen Del Rocio;N;
0535001830;350311;HOSPITAL UNIVERSITARIO DE GRAN CANARIA DR. NEGRIN;Plaza;Barranco De La Ballena;S/N;928450000;350167;Palmas de Gran Canaria, Las;35;Palmas, Las;05;Canarias;35012;652;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;350332;Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín;N;hospitaldrnegrin@gobiernodecanarias.org
0535003839;350271;HOSPITAL SAN ROQUE DE GUIA;Lugar;Diseminado Cuesta De Caraballo;11;928896500;350234;Santa María de Guía de Gran Canaria;35;Palmas, Las;05;Canarias;35450;54;C13;Hospitales de media y larga estancia;2;Servicios o Institutos de Salud de las comunidades autónomas;S;350332;Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín;N;
0535003845;350069;HOSPITAL UNIVERSITARIO DE SALUD MENTAL JUAN CARLOS I;Calle;Real Del Castillo;152;928302734;350167;Palmas de Gran Canaria, Las;35;Palmas, Las;05;Canarias;35014;122;C14;Hospitales de salud mental y tratamiento de toxicomanías;4;Otras entidades u organismos públicos de dependencia autonómica;S;350332;Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín;N;
0538001821;380178;HOSPITAL UNIVERSITARIO DE CANARIAS;Carretera;Cuesta Taco;S/N;922678000;380239;San Cristóbal de La Laguna;38;Santa Cruz de Tenerife;05;Canarias;38320;681;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;380326;Complejo Hospitalario Universitario De Canarias;N;
0538001932;380027;HOSPITAL UNIVERSITARIO NUESTRA SEÑORA DE LA CANDELARIA;Carretera;Rosario (Del);145;922602000;380380;Santa Cruz de Tenerife;38;Santa Cruz de Tenerife;05;Canarias;38010;839;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;380012;Complejo Hospitalario Universitario Nuestra Señora De Candelaria;N;hunsc@gobiernodecanarias.org
0538002380;380348;HOSPITAL DEL SUR;Calle;Laderas Del Mojon;S/N;922174740;380064;Arona;38;Santa Cruz de Tenerife;05;Canarias;38627;98;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;380012;Complejo Hospitalario Universitario Nuestra Señora De Candelaria;N;
0538002381;380337;HOSPITAL DEL NORTE;Calle;Gaviotas (Las);22;922 678 061;380223;Icod de los Vinos;38;Santa Cruz de Tenerife;05;Canarias;38437;51;C13;Hospitales de media y larga estancia;2;Servicios o Institutos de Salud de las comunidades autónomas;S;380326;Complejo Hospitalario Universitario De Canarias;N;dirgerhuc.scs@gobiernodecanarias.org
0538004230;380033;HOSPITAL DEL TORAX;Calle;Santa Maria Soledad;28;922602000;380380;Santa Cruz de Tenerife;38;Santa Cruz de Tenerife;05;Canarias;38010;129;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;380012;Complejo Hospitalario Universitario Nuestra Señora De Candelaria;N;
0538004244;380048;HOSPITAL PSIQUIATRICO DE TENERIFE;Calle;Domingo J Manrique;2;922678000;380380;Santa Cruz de Tenerife;38;Santa Cruz de Tenerife;05;Canarias;38006;94;C14;Hospitales de salud mental y tratamiento de toxicomanías;2;Servicios o Institutos de Salud de las comunidades autónomas;S;380326;Complejo Hospitalario Universitario De Canarias;N;
0705000769;050013;HOSPITAL NUESTRA SEÑORA DE SONSOLES (COMPLEJO ASISTENCIAL DE AVILA);Avenida;De Juan Carlos I;0;920358027;050198;Ávila;05;Ávila;07;Castilla y León;05071;315;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;050061;Complejo Asistencila de Avila;N;atepac.hnss@saludcastillayleon.es
0705000771;050034;HOSPITAL PROVINCIAL DE AVILA (COMPLEJO ASISTENCIAL DE AVILA);Calle;Jesus Del Gran Poder;42;920358027;050198;Ávila;05;Ávila;07;Castilla y León;05003;115;C190;Otros Centros con Internamiento;2;Servicios o Institutos de Salud de las comunidades autónomas;S;050061;Complejo Asistencila de Avila;N;atepac.hnss@saludcastillayleon.es
0709001373;090155;HOSPITAL UNIVERSITARIO DE BURGOS (COMPLEJO ASISTENCIAL UNIVER. DE BURGOS);Avenida;Islas Baleares;S/N;947256533;090597;Burgos;09;Burgos;07;Castilla y León;09006;777;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;090133;Complejo Asistencial Universitario De Burgos;N;gerente.hubu@saludcastillayleon.es
0709001376;090026;HOSPITAL FUENTE BERMEJA (COMPLEJO ASISTENCIAL UNIVERSITARIO DE BURGOS);Calle;Francisco Salinas;0;947256236;090597;Burgos;09;Burgos;07;Castilla y León;09003;88;C14;Hospitales de salud mental y tratamiento de toxicomanías;2;Servicios o Institutos de Salud de las comunidades autónomas;S;090133;Complejo Asistencial Universitario De Burgos;N;gerente.hubu@saludcastillayleon.es
0724001712;240016;HOSPITAL DE LEON (COMPLEJO ASISTENCIAL UNIVERSITARIO DE LEON);Calle;Altos De Nava;0;987237400;240896;León;24;León;07;Castilla y León;24073;794;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;240191;Complejo Asistrencial Universitario de León;N;gencia@hleo.insalud.es
0724001719;240021;HOSPITAL MONTE SAN ISIDRO (COMPLEJO ASISTENCIAL UNIVERSITARIO DE LEON);Carretera;Nacional 630, Km.;140;987237400;240896;León;24;León;07;Castilla y León;24008;145;C13;Hospitales de media y larga estancia;2;Servicios o Institutos de Salud de las comunidades autónomas;S;240191;Complejo Asistrencial Universitario de León;N;gerente.hleo@saludcastillayleon.es
0724001722;240093;HOSPITAL SANTA ISABEL (COMPLEJO ASISTENCIAL UNIVERSITARIO DE LEON);Carretera;De Madrid, Km.;118;987237400;240896;León;24;León;07;Castilla y León;24005;117;C14;Hospitales de salud mental y tratamiento de toxicomanías;2;Servicios o Institutos de Salud de las comunidades autónomas;S;240191;Complejo Asistrencial Universitario de León;N;gerente.hleo@saludcastillayleon.es
0734000718;340014;HOSPITAL RIO CARRION (COMPLEJO ASISTENCIAL DE PALENCIA);Avenida;Donantes De Sangre;0;979167000;341202;Palencia;34;Palencia;07;Castilla y León;34005;376;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;340063;Complejo Asistencial Universitario De Palencia;N;gerente.hrcr@saludcastillayleon.es
0734000719;340029;HOSPITAL SAN TELMO (COMPLEJO ASISTENCIAL DE PALENCIA);Avenida;San Telmo;S/N;979167000;341202;Palencia;34;Palencia;07;Castilla y León;34004;119;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;340063;Complejo Asistencial Universitario De Palencia;N;gerente.hrcr@saludcastillayleon.es
0737001403;370037;HOSPITAL CLINICO UNIVERSITARIO DE SALAMANCA (COMPLEJO ASISTENCIAL UNIV.SA);Paseo;De San Vicente;182;923291100;372745;Salamanca;37;Salamanca;07;Castilla y León;37007;729;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;370016;Complejo Asistencial Universitario De Salamanca;N;gerencia.husa@saludcastillayleon.es
0737001404;370074;HOSPITAL LOS MONTALVOS (COMPLEJO ASISTENCIAL UNIVERSITARIO DE SALAMANCA);Carretera;Ciudad Rodrigo;0;923291100;370877;Carrascal de Barregas;37;Salamanca;07;Castilla y León;37192;185;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;370016;Complejo Asistencial Universitario De Salamanca;N;gerencia.husa@saludcastillayleon.es
0742000617;420011;HOSPITAL SANTA BARBARA (COMPLEJO ASISTENCIAL DE SORIA);Paseo;De Santa Barbara;0;975234301;421736;Soria;42;Soria;07;Castilla y León;42005;228;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;420040;Complejo Asistencial De Soria;N;gerente.hsor@saludcastillayleon.es
0742000618;420026;HOSPITAL VIRGEN DEL MIRON (COMPLEJO ASISTENCIAL DE SORIA);Carretera;De Logroño;8;975234301;421736;Soria;42;Soria;07;Castilla y León;42004;91;C13;Hospitales de media y larga estancia;2;Servicios o Institutos de Salud de las comunidades autónomas;S;420040;Complejo Asistencial De Soria;N;gerente.hsor@saludcastillayleon.es
0749000895;490013;HOSPITAL VIRGEN DE LA CONCHA (COMPLEJO ASISTENCIAL DE ZAMORA);Avenida;Requejo;35;980512838;492755;Zamora;49;Zamora;07;Castilla y León;49022;349;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;490070;Complejo Asistencial De Zamora;N;gerente.hvcn@saludcastillayleon.es
0749000896;490028;HOSPITAL PROVINCIAL DE ZAMORA (COMPLEJO ASISTENCIAL DE ZAMORA);Calle;Hernan Cortes;40;980512838;492755;Zamora;49;Zamora;07;Castilla y León;49071;140;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;490070;Complejo Asistencial De Zamora;N;gerente.hvcn@saludcastillayleon.es
0749000897;490065;HOSPITAL DE BENAVENTE (COMPLEJO ASISTENCIAL DE ZAMORA);Calle;Hospital De San Juan;4-6;000000000;490219;Benavente;49;Zamora;07;Castilla y León;49600;51;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;490070;Complejo Asistencial De Zamora;N;gerente.hvcn@saludcastillayleon.es
0802000130;020030;HOSPITAL GENERAL UNIVERSITARIO DE ALBACETE;Calle;Hermanos Falco;37;967597100;020030;Albacete;02;Albacete;08;Castilla - La Mancha;02006;505;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;020019;Complejo Hospitalario De Albacete;N;
0802000374;020117;HOSPITAL UNIVERSITARIO NUESTRA SEÑORA  DEL PERPETUO SOCORRO;Calle;Seminario;4;967597799;020030;Albacete;02;Albacete;08;Castilla - La Mancha;02006;169;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;020019;Complejo Hospitalario De Albacete;N;
0802000515;020158;CENTRO DE ATENCION A LA SALUD MENTAL LA MILAGROSA;Travesia;De La Igualdad;S/N;967595300;020030;Albacete;02;Albacete;08;Castilla - La Mancha;02006;31;C14;Hospitales de salud mental y tratamiento de toxicomanías;2;Servicios o Institutos de Salud de las comunidades autónomas;S;020019;Complejo Hospitalario De Albacete;N;
0845000003;450041;HOSPITAL PROVINCIAL NTRA.SRA.DE LA MISERICORDIA;Calle;San Servando;S/N;925259350;451685;Toledo;45;Toledo;08;Castilla - La Mancha;45006;146;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;450092;Complejo Hospitalario De Toledo;N;
0845000702;450015;HOSPITAL VIRGEN DE LA SALUD;Avenida;De Barber;30;925269200;451685;Toledo;45;Toledo;08;Castilla - La Mancha;45004;622;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;450092;Complejo Hospitalario De Toledo;N;
0845000704;450020;HOSPITAL GERIATRICO VIRGEN DEL VALLE;Carretera;Cobisa;S/N;925269300;451685;Toledo;45;Toledo;08;Castilla - La Mancha;45004;155;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;450092;Complejo Hospitalario De Toledo;N;
1106000332;060021;HOSPITAL UNIVERSITARIO DE BADAJOZ;Avenida;Elvas;0;924218100;060153;Badajoz;06;Badajoz;11;Extremadura;06006;452;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;060016;Complejo Hospitalario Universitario De Badajoz;N;admision.hifc@salud-juntaex.es
1106000566;060037;HOSPITAL MATERNO-INFANTIL;Calle;Violeta;1;924215000;060153;Badajoz;06;Badajoz;11;Extremadura;06010;219;C12;Hospitales especializados;2;Servicios o Institutos de Salud de las comunidades autónomas;S;060016;Complejo Hospitalario Universitario De Badajoz;N;dirmed.hpshmi@salud-juntaex.es
1106000792;060093;HOSPITAL DON BENITO-VILLANUEVA DE LA SERENA;Carretera;Don Benito Villanueva;0;924386800;060444;Don Benito;06;Badajoz;11;Extremadura;06400;277;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;060253;Complejo Hospitalario De Don Benito-Villanueva De La Serena;N;ricardo.sanchez@salud-juntaex.es
1106000794;060114;HOSPITAL GENERAL DE LLERENA;Avenida;Badajoz;1;924877000;060747;Llerena;06;Badajoz;11;Extremadura;06900;136;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;060219;Complejo Hospitalario Llerena-Zafra;N;gerente.llerena@salud-juntaex.es
1106000795;060129;HOSPITAL DE MERIDA;Avenida;Don Antonio Campos Hoyos;26;924381000;060830;Mérida;06;Badajoz;11;Extremadura;06800;331;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;060264;Complejo Hospitalario Del Área De Salud De Mérida;N;julian.garciam@salud-juntaex.es
1106000801;060208;HOSPITAL DE ZAFRA;Carretera;Badajoz Granada;0;924029200;061588;Zafra;06;Badajoz;11;Extremadura;06300;91;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;060219;Complejo Hospitalario Llerena-Zafra;N;gerente.llerena@salud-juntaex.es
1106000803;060220;HOSPITAL PERPETUO SOCORRO;Avenida;Damian Tellez Lafuente;0;924215060;060153;Badajoz;06;Badajoz;11;Extremadura;06010;244;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;060016;Complejo Hospitalario Universitario De Badajoz;N;submed.hpshmi@salud-juntaex.es
1106000804;060231;HOSPITAL SIBERIA-SERENA;Carretera;Talarrubias-Agudo   Km 2;0;924648100;061279;Talarrubias;06;Badajoz;11;Extremadura;06640;43;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;060253;Complejo Hospitalario De Don Benito-Villanueva De La Serena;N;tatiana.santiago@salud-juntaex.es
1106000805;060242;HOSPITAL TIERRA DE BARROS;Carretera;Nacional 630;0;924699200;060114;Almendralejo;06;Badajoz;11;Extremadura;06200;50;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;060264;Complejo Hospitalario Del Área De Salud De Mérida;N;julian.garciam@salud-juntaex.es
1110000306;100015;HOSPITAL SAN PEDRO DE ALCANTARA;Avenida;Pablo Naranjo Porras;0;927256211;100377;Cáceres;10;Cáceres;11;Extremadura;10005;404;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;100089;Complejo Hospitalario De Cáceres;N;gencia@hvmt.insalud.es
1110001384;100115;HOSPITAL UNIVERSITARIO DE CACERES;Avenida;De La Universidad;75;927256364;100377;Cáceres;10;Cáceres;11;Extremadura;10004;204;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;100089;Complejo Hospitalario De Cáceres;S;
1328000016;280164;HOSPITAL CARLOS III;Calle;De Sinesio Delgado;8-10;914532500;280796;Madrid;28;Madrid;13;Madrid, Comunidad de;28029;90;C190;Otros Centros con Internamiento;2;Servicios o Institutos de Salud de las comunidades autónomas;S;281168;Complejo Hospitalario La Paz;N;
1328000019;280210;HOSPITAL DE CANTOBLANCO;Carretera;De Colmenar Viejo;K.14,8;915867575;280796;Madrid;28;Madrid;13;Madrid, Comunidad de;28049;126;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;281168;Complejo Hospitalario La Paz;N;
1328000027;280246;HOSPITAL GENERAL UNIVERSITARIO GREGORIO MARAÑON;Calle;Del Doctor Esquerdo;46;915868000;280796;Madrid;28;Madrid;13;Madrid, Comunidad de;28009;1253;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;280225;Complejo Hospitalario Gregorio Marañón;N;amacho@pgob.hggm.es
1328000031;280014;HOSPITAL UNIVERSITARIO LA PAZ;Paseo;De La Castellana;261;917277000;280796;Madrid;28;Madrid;13;Madrid, Comunidad de;28046;1052;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;281168;Complejo Hospitalario La Paz;N;
1328000044;280091;HOSPITAL VIRGEN DE LA TORRE;Calle;Del Puerto De Lumbreras;5;913315814;280796;Madrid;28;Madrid;13;Madrid, Comunidad de;28031;92;C13;Hospitales de media y larga estancia;2;Servicios o Institutos de Salud de las comunidades autónomas;S;281405;Complejo Hospitalario Infanta Leonor;N;
1328000048;280259;INSTITUTO PROVINCIAL DE REHABILITACION;Calle;De Francisco Silvela;40;915868967;280796;Madrid;28;Madrid;13;Madrid, Comunidad de;28028;96;C12;Hospitales especializados;2;Servicios o Institutos de Salud de las comunidades autónomas;S;280225;Complejo Hospitalario Gregorio Marañón;N;
1328000049;280843;INSTITUTO PSIQUIATRICO SERVICIOS DE SALUD MENTAL JOSE GERMAIN - 1 LUNA;Calle;Luna;1;915856500;280745;Leganés;28;Madrid;13;Madrid, Comunidad de;28911;42;C14;Hospitales de salud mental y tratamiento de toxicomanías;2;Servicios o Institutos de Salud de las comunidades autónomas;S;281427;Instituto Psiquiátrico Servicios De Salud Mental José Germain;N;desviat@ipsqgermain.es
1328000086;281270;HOSPITAL UNIVERSITARIO INFANTA LEONOR;Avenida;De La Gran Via Del Este;80;911918000;280796;Madrid;28;Madrid;13;Madrid, Comunidad de;28031;269;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;281405;Complejo Hospitalario Infanta Leonor;N;
1328020933;281438;INSTITUTO PSIQUIATRICO SERVICIOS DE SALUD MENTAL JOSE GERMAIN - 2 ARAGON;Calle;Aragon;17;000000000;280745;Leganés;28;Madrid;13;Madrid, Comunidad de;28913;136;C14;Hospitales de salud mental y tratamiento de toxicomanías;2;Servicios o Institutos de Salud de las comunidades autónomas;S;281427;Instituto Psiquiátrico Servicios De Salud Mental José Germain;N;
1430000036;300362;HOSPITAL GENERAL UNIVERSITARIO SANTA LUCIA;Calle;Mezquita (Paraje Los Arcos);S/N;968128600;300161;Cartagena;30;Murcia;14;Murcia, Región de;30202;603;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;300351;Complejo Hospitalario De Cartagena Chc;N;
1430000062;300145;HOSPITAL SANTA MARIA DEL ROSELL;Paseo;Alfonso  Xiii;61;968504800;300161;Cartagena;30;Murcia;14;Murcia, Región de;30203;88;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;300351;Complejo Hospitalario De Cartagena Chc;N;
1726000067;260048;HOSPITAL DE LA RIOJA;Avenida;Avenida De Viana;1;941298000;260892;Logroño;26;Rioja, La;17;Rioja, La;26071;68;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;260012;Complejo Hospitalario San Pedro Hospital De La Rioja;N;gerencia_srs@riojasalud.es
1726000576;260027;HOSPITAL SAN PEDRO;Calle;Piqueras;98;941298000;260892;Logroño;26;Rioja, La;17;Rioja, La;26006;522;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;S;260012;Complejo Hospitalario San Pedro Hospital De La Rioja;N;
